Time, Memory,Method
72867,600, POST
74960,600, POST
128480,600, POST
110106,600, POST
114685,600, POST
107882,600, POST
108292,600, POST
131497,600, POST
121698,600, POST
124393,600, POST
129402,600, POST
123671,600, POST
147356,600, POST
134011,600, POST
124393,600, POST
123581,600, POST
128741,600, POST
123231,600, POST
140744,600, POST
131836,600, POST
122790,600, POST
119434,600, POST
83186,600, POST
73127,600, POST
76453,600, POST
76864,600, POST
80972,600, POST
66785,600, POST
71644,600, POST
107542,600, POST
113002,600, POST
70913,600, POST
69711,600, POST
68889,600, POST
73568,600, POST
66134,600, POST
68518,600, POST
115697,600, POST
120846,600, POST
133591,600, POST
132178,600, POST
112160,600, POST
128310,600, POST
139211,600, POST
111699,600, POST
63699,600, POST
65002,600, POST
68408,600, POST
112461,600, POST
107672,600, POST
119735,600, POST
107601,600, POST
108954,600, POST
114815,600, POST
109104,600, POST
111129,600, POST
109616,600, POST
122189,600, POST
120957,600, POST
107511,600, POST
110577,600, POST
115066,600, POST
109726,600, POST
116838,600, POST
132418,600, POST
112110,600, POST
111639,600, POST
114885,600, POST
110637,600, POST
117360,600, POST
115386,600, POST
106810,600, POST
133490,600, POST
117931,600, POST
67657,600, POST
66525,600, POST
70432,600, POST
67917,600, POST
67005,600, POST
75992,600, POST
70191,600, POST
68989,600, POST
74149,600, POST
67406,600, POST
107662,600, POST
129162,600, POST
130965,600, POST
109485,600, POST
136265,600, POST
117400,600, POST
111398,600, POST
124303,600, POST
117921,600, POST
119534,600, POST
72255,600, POST
72045,600, POST
105377,600, POST
114033,600, POST
107862,600, POST
109935,600, POST
133240,600, POST
108964,600, POST
109064,600, POST
121328,600, POST
117771,600, POST
111609,600, POST
153327,600, POST
132037,600, POST
126246,600, POST
125034,600, POST
132308,600, POST
125515,600, POST
148709,600, POST
86502,600, POST
118753,600, POST
111749,600, POST
118602,600, POST
110497,600, POST
108543,600, POST
116769,600, POST
108523,600, POST
127800,600, POST
132408,600, POST
110647,600, POST
109345,600, POST
114765,600, POST
109916,600, POST
112541,600, POST
119183,600, POST
114555,600, POST
124573,600, POST
133591,600, POST
128130,600, POST
128180,600, POST
149139,600, POST
126587,600, POST
124864,600, POST
167494,600, POST
116668,600, POST
120185,600, POST
112952,600, POST
137608,600, POST
100378,600, POST
156022,600, POST
81553,600, POST
117930,600, POST
281928,600, POST
259516,600, POST
111198,600, POST
110457,600, POST
111760,600, POST
137518,600, POST
118572,600, POST
112521,600, POST
110737,600, POST
130294,600, POST
123501,600, POST
125505,600, POST
123661,600, POST
143909,600, POST
153057,600, POST
123070,600, POST
123602,600, POST
135274,600, POST
121828,600, POST
120907,600, POST
119033,600, POST
110157,600, POST
126447,600, POST
116919,600, POST
111639,600, POST
118362,600, POST
111939,600, POST
133040,600, POST
113693,600, POST
111930,600, POST
146975,600, POST
127960,600, POST
133730,600, POST
124674,600, POST
131807,600, POST
125295,600, POST
126166,600, POST
123781,600, POST
122399,600, POST
123661,600, POST
126176,600, POST
151654,600, POST
123652,600, POST
133771,600, POST
141896,600, POST
124974,600, POST
180408,600, POST
114304,600, POST
163877,600, POST
122991,600, POST
118642,600, POST
114545,600, POST
119444,600, POST
113974,600, POST
119133,600, POST
112010,600, POST
122940,600, POST
113051,600, POST
128160,600, POST
70873,600, POST
117229,600, POST
126748,600, POST
113813,600, POST
128019,600, POST
128951,600, POST
134071,600, POST
